Video Title,Number of Viewers,Video posting date,Video Length
The Wheels on the Bus and more | Bus Songs | +Compilation | Pinkfong Songs for Children,"33,105,251 views","Jun 22, 2019",22:00
Pinkfong Baby Shark Pop-Up Smartphone | Pinkfong Toy Show | Pinkfong Toys for Children,"1,032,273 views","Jun 21, 2019",4:19
Ollie is Trapped! | Save Baby Shark Ollie | Pinkfong Escape Room | Pinkfong Playfong for Children,"44,168,543 views","Jun 20, 2019",10:15
How Deep is the Sea and more | Baby Shark Nursery Rhyme | +Compilation | Pinkfong Songs for Children,"3,361,545 views","Jun 16, 2019",14:03
How Many? | Baby Shark Nursery Rhyme | Pinkfong Songs for Children,"1,667,597 views","Jun 15, 2019",1:38
Body Bop Bop Dance | Body Parts Song | Dance Along | Pinkfong Songs for Children,"1,286,798 views","Jun 14, 2019",1:16
Feelings | Learn Different Feelings | Dance Dance | Pinkfong Songs for Children,"285,645 views","Jun 13, 2019",1:23
Let's Draw an Octopus | How to draw and Octopus | Drawing Songs | Pinkfong Songs for Children,"275,438 views","Jun 12, 2019",1:22
Baby Shark Dance and more | World Oceans Day | +Compilation | Pinkfong Songs for Children,"35,709,119 views","Jun 8, 2019",1:02:16
Pinkfong Baby Shark Melody Car | Pinkfong Toy Show | Pinkfong Toys for Children,"507,624 views","Jun 7, 2019",4:14
"To Market, To Market | Nursery Rhyme | Dance Dance | Pinkfong Songs for Children","338,596 views","Jun 6, 2019",1:12
Baby Shark and more | World Environment Day | +Compilation | Pinkfong Songs for Children,"1,404,452 views","Jun 5, 2019",59:03
How to Draw a Crab | Drawing Songs with Pinkfong | Pinkfong Songs for Children,"355,763 views","Jun 4, 2019",1:37
Tyrannosaurus-Rex and more | Dance Dance | +Compilation | Pinkfong Dance Along for Children,"361,306 views","Jun 2, 2019",1:09
What Do You Like To Do? | Baby Shark Nursery Rhyme | Pinkfong Songs for Children,"2,272,305 views","Jun 1, 2019",1:29
Red Red Tomato Dance | Dance Along | Kids Dance | Pinkfong Dance for Children,"1,063,420 views","May 31, 2019",1:37
Baby Shark X Jauz | Baby Shark EDM | Pinkfong Baby Shark (Official Jauz Remix),"38,568,868 views","Premiered May 31, 2019",3:54
Baby Birdie | Animal Songs | Fun Rhyming Songs | Pinkfong Songs for Children,"479,315 views","May 28, 2019",1:16
How to make Lion with Clay | Clay Animals | Animal Songs | Pinkfong Clay Time for Children,"2,441,478 views","Jun 12, 2019",1:09
Tango NIght | Fun Rhyming Songs | Pinkfong Songs for Children,"271,394 views","May 27, 2019",1:35
Big Bigger Biggest | Baby Shark Nursery Rhyme | Pinkfong Songs for Children,"2,714,633 views","May 25, 2019",2:30
Pinkfong Chart Show: Who's Hungry? | Mukbang | Pinkfong Chart Show | Pinkfong Songs for Children,"192,293 views","May 26, 2019",22:51
Skip to My Lou | Dance Dance | Pinkfong Songs for Children,"720,035 views","May 23, 2019",1:29
How to make Elephant with Clay | Clay Animals | Animal Songs | Pinkfong Clay Time,"2,468,276 views","May 22, 2019",3:35
Brush Your Teeth | Tooth Brushing Song | Fun Rhyming Songs | Pinkfong Songs for Children,"361,043 views","May 21, 2019",1:15
"Go Go, Trucks | Fun Rhyming Songs | Pinkfong Songs for Children","3,854,749 views","May 20, 2019",1:46
Goddess of Spring Virgo and more | Star Sign Story | +Compilation | Pinkfong Stories for Children,"3,759,560 views","May 19, 2019",45:56
How Deep is the Sea? | Baby Shark Nursery Rhyme | Pinkfong Songs for Children,"2,249,150 views","May 18, 2019",2:10
Watermelon Dance | Dance Along | Dance with me | Pinkfong Dance for Children,"2,079,595 views","May 17, 2019",2:04
At the Car Wash | Car Song | Dance Dance | Pinkfong Songs for Children,"536,674 views","May 16, 2019",1:46
Thailand Tour Bus | Thailand Trip | Car Songs | Pinkfong Songs for Children,"327,389 views","May 15, 2019",1:17
Fun Magnet Song | Fun Rhyming Songs | Pinkfong Songs for Children,"226,807 views","May 14, 2019",1:26
Daddy Bear and Baby Bear | Fun Rhyming Songs | Pinkfong Songs for Children,"410,299 views","May 13, 2019",1:18
Brothers and Sisters | Pinkfong Chart Show | Pinkfong Songs for Children,"220,290 views","May 12, 2019",24:16
Mommy Loves You and more | Mother's Day Special | +Compilation | Pinkfong Songs for Children,"383,117 views","May 12, 2019",18:37
Fruit Juice | Shake Shake Shake it | Dance Along | Pinkfong Dance Along for Children,"26,210,296 views","May 10, 2019",1:49
Hakuna Matata | Dance Dance | Pinkfong Dance Along for Children,"1,114,825 views","May 9, 2019",1:09
Berry Berry Strawberry Dance | Dance Along | Kids Dance | Pinkfong Dance for Children,"7,206,834 views","May 24, 2019",1:56
The Sea Lion King | Fun Rhyming Songs | Pinkfong Songs for Children,"345,283 views","May 6, 2019",1:31
Baby Shark CPR | Learn with Baby Shark | Pinkfong Songs for Children,"5,586,280 views","May 5, 2019",3:39
What Do You See? | Baby Shark Nursery Rhyme | Pinkfong Songs for Children,"2,375,523 views","May 4, 2019",1:09
Llama Song | Dance Along | Pinkfong Dance Along for Children,"470,490 views","May 3, 2019",1:37
Tyrannosaurus-Rex | Dance Dance | Dinosaur Song | Pinkfong Songs for Children,"343,305 views","May 2, 2019",1:48
Towers of the World | Pinkfong World Festa | LOTTE WORLD TOWER | Pinkfong Songs for Children,"14,881,312 views","May 1, 2019",1:51
Spain Tour Bus | ¡Hola! España | Car Songs | Pinkfong Songs for Children,"424,830 views","Apr 30, 2019",1:09
Wizard of Words | Fun Rhyming Songs | Pinkfong Songs for Children,"281,621 views","Apr 30, 2019",1:48
The 12 Star Signs | Star Sign Story | Pinkfong Story Time for Children,"264,389 views","Apr 29, 2019",2:45
I Wanna Grow Taller! | Best Kids Songs | Pinkfong Chart Show | Pinkfong Songs for Children,"299,630 views","Apr 28, 2019",23:09
Pinkfong Baby Shark Coloring Book | Game Play | Pinkfong Game | Pinkfong Kids App Games,"848,918 views","Apr 28, 2019",3:41
Swimming Swimming | Baby Shark Nursery Rhyme | Pinkfong Songs for Children,"2,347,947 views","Apr 27, 2019",1:33
We Are Super Germs | Dance Along | Healthy Habits | Pinkfong Dance for Children,"320,892 views","Apr 26, 2019",1:37
I'm a Little Teapot | Dance Dance | Nursery Rhyme | Pinkfong Songs for Children,"675,704 views","Apr 25, 2019",1:23
La La Gorilla | Fun Rhyming Songs | Pinkfong Songs for Children,"373,735 views","Apr 24, 2019",1:31
Mommy and Baby Pisces | Star Sign Story | Pinkfong Story Time for Children,"808,834 views","Apr 23, 2019",3:37
"Little Boy, Aquarius | Star Sign Story | Pinkfong Story Time for Children","279,585 views","Apr 22, 2019",3:42
Shark Family's Concert and more | Korean Music | +Compilation | Pinkfong Songs for Children,"1,841,504 views","Apr 21, 2019",15:26
Where Are Sea Animals? | Baby Shark Nursery Rhyme | Pinkfong Songs for Children,"1,957,913 views","Apr 20, 2019",1:43
Eight Planets | Dance Along | Space Song | Pinkfong Songs for Children,"2,607,191 views","Apr 19, 2019",1:58
CUBE CUBE Car Show | Police Car | Car Song | Toy Show | Pinkfong Toy Show for Children,"1,530,328 views","Apr 18, 2019",1:33
A Healthy Meal | Eating Healthy | Dance Dance | Pinkfong Songs for Children,"388,187 views","Apr 17, 2019",1:26
Five Little Squirrels | Fun Rhyming Songs | Count 1 to 5 | Pinkfong Songs for Children,"392,690 views","Apr 16, 2019",1:11
Naughty Capricorn | Star Sign Story | Pinkfong Story Time for Children,"474,485 views","Apr 15, 2019",4:10
Experience the Pinkfong World Festa | Teaser | Pinkfong World Festa,"200,313 views","Apr 15, 2019",0:52
Little Space Explorers | Space Songs | Pinkfong Chart Show | Pinkfong Songs for Children,"296,667 views","Apr 14, 2019",23:34
Have You Ever Seen My Teeth? | Baby Shark Nursery Rhymes | Pinkfong Songs for Children,"15,219,653 views","Apr 13, 2019",1:45
The Curry Song-Let's Make Curry | Dance Along | Pinkfong Songs for Children,"3,852,195 views","Apr 12, 2019",1:50
Police Car Song | Car Songs | Dance Dance | Pinkfong Songs for Children,"944,838 views","Apr 11, 2019",1:32
[App Trailer] Pinkfong My Body,"209,056 views","Apr 10, 2019",1:17
[App Trailer] Pinkfong Numbers Zoo,"239,900 views","Apr 10, 2019",1:19
[App Trailer] Pinkfong Who Am I?,"388,168 views","Apr 10, 2019",0:48
[App Trailer] Pinkfong Baby Shark Coloring Book,"1,333,591 views","Apr 10, 2019",0:50
[App trailer] PINKFONG TV for Google Play,"2,199,206 views","Apr 10, 2019",0:30
[AppTrailer] Baby Shark POP,"553,719 views","Apr 10, 2019",1:09
"Follow me, Follow me | Fun Rhyming Songs | Pinkfong Songs for Children","299,958 views","Apr 10, 2019",1:27
[App Trailer] PINKFONG Car Town for Google Play,"3,810,965 views","Apr 10, 2019",0:37
"Star Shooter, Sagittarius | Star Sign Story | Pinkfong Story Time for Children","185,325 views","Apr 9, 2019",3:26
The Kitty Song | Dance Along | Meow Meow Meow | Pinkfong Songs for Children,"4,389,821 views","Apr 8, 2019",2:17
Sharky Shuffle and more | Sing Along with Baby Shark | +Compilation | Pinkfong Songs for Children,"2,788,369 views","Apr 7, 2019",23:28
"Johny Johny, Yes Papa | Baby Shark Nursery Rhymes | Pinkfong Songs for Children","5,586,910 views","Apr 6, 2019",1:50
Baby Shark Dance Battle-Singapore | Baby Shark Challenge | Baby Shark vs Pinkfong,"4,084,286 views","Apr 5, 2019",1:24
Shark Family's Concert | Baby Shark | Korean Traditional Music | Pinkfong Songs for Children,"3,536,803 views","Apr 3, 2019",1:50
[App Trailer] Pinkfong The Police,"543,065 views","Apr 10, 2019",0:56
Pinkfong Best Kids Songs,"3,363,375 views","Apr 10, 2019",1:16
Classical Music in Baby Shark Songs and more | +Compilation | Pinkfong Classical Music for Children,"1,174,327 views","Mar 31, 2019",37:33
There’s a Hole in the Middle of the Sea | Baby Shark Rhymes | Pinkfong Songs for Children,"1,970,613 views","Mar 30, 2019",2:10
Dinosaur CUBE CUBE Show | T-Rex | Toy Show | Pinkfong Toy Show for Children,"3,186,907 views","Mar 29, 2019",1:39
Russia Tour Bus | Let's Tour Russia | Car Songs | Pinkfong Songs for Children,"358,812 views","Mar 28, 2019",1:20
Traffic Lights | Car Songs | Dance Dance | Pinkfong Songs for Children,"424,682 views","Mar 27, 2019",1:08
Play Korean Games | Korean Traditional Music | Pinkfong Songs for Children,"331,953 views","Mar 26, 2019",2:24
The Lion | Korean Traditional Music | Pinkfong Songs for Children,"175,110 views","Mar 26, 2019",1:53
Hungry Leo | Star Sign Story | Horoscope Story | Pinkfong Story Time for Children,"387,024 views","Mar 25, 2019",1:09
What Am I Good At?-Cancer Sign | Star Sign Story | Pinkfong Story Time for Children,"196,281 views","Mar 25, 2019",4:04
Let's Go to the South Pole | Baby Shark Play | Pinkfong Playfong | Pinkfong Crafts for Children,"1,005,263 views","Mar 24, 2019",7:59
Trio of the Ocean | Sing Along with Baby Shark | Pinkfong Songs for Children,"2,315,451 views","Mar 23, 2019",1:30
Undersea TV | Pinkfong Clay | Craft for Kids | Pinkfong Songs for Children,"262,279 views","Mar 22, 2019",2:11
Twinkle Twinkle Little Star | Bedtime Song | Dance Dance | Pinkfong Songs for Children,"4,735,136 views","Mar 20, 2019",1:31
Taekwondo Song | Korean Traditional Music | Pinkfong Songs for Children,"2,750,196 views","Mar 19, 2019",2:00
The King's Chefs | Korean Traditional Music | Pinkfong Songs for Children,"205,421 views","Mar 19, 2019",2:09
"We Are Twins, Gemini | Star Sign Story | Horoscope Story | Pinkfong Story Time for Children","225,713 views","Mar 18, 2019",3:34
"Sparkling Eye, Taurus | Star Sign Story | Horoscope Story | Pinkfong Story Time for Children","752,572 views","Mar 18, 2019",4:08
Pinkfong Chart Show: I Love Vehicles | Pinkfong Chart Show | Pinkfong Songs for Children,"243,669 views","Mar 17, 2019",22:17
Shine Through the Sea | Sing Along with Baby Shark | Pinkfong Songs for Children,"1,392,453 views","Mar 16, 2019",1:48
New Baby Shark Dance | Baby Shark Dance | Dance Along | Pinkfong Songs for Children,"26,990,992 views","Mar 15, 2019",1:53
Pinkfong My Body | Game Play | Kids App | Pinkfong Game | Pinkfong Kids App Games,"1,992,721 views","Mar 14, 2019",11:15
Twinkle Twinkle Little Star | Korean Traditional Music | Pinkfong Songs for Children,"2,303,150 views","Mar 13, 2019",2:20
"Golden Fleece, Aries | Star Sign Story | Horoscope | Pinkfong Story Time for Children","251,759 views","Mar 12, 2019",3:43
Clay Baby Shark and more | Clay Time | +Compilation | Pinkfong Crafts for Children,"2,050,277 views","Mar 10, 2019",15:02
Baby Shark More and More | Baby Shark | Shark Family | Pinkfong Songs for Children,"148,862,814 views","Premiered Mar 9, 2019",1:55
I can do anything | International Women's Day | Pinkfong Songs for Children,"715,299 views","Mar 8, 2019",2:06
Star Sign Story | Star Sign Story | Pinkfong Story Time for Children,"205,966 views","Mar 7, 2019",2:33
African Savanna | Korean Traditional Music | Pinkfong Songs for Children,"4,322,752 views","Mar 6, 2019",1:46
Wash My Hair | Shampoo Song | Healthy Habits | Pinkfong Songs for Children,"347,194 views","Mar 5, 2019",1:44
Baby Shark Dance Battle | Baby Shark Challenge | Baby Shark vs Pinkfong,"86,391,891 views","Mar 4, 2019",3:25
Brush Your Teeth | Tooth Brushing Song | Dance Dance | Pinkfong Songs for Children,"310,697 views","Mar 4, 2019",1:43
Let's Make Glove Rabbit | Sock Puppet Making | Pinkfong Playfong | Pinkfong Crafts for Children,"470,358 views","Mar 3, 2019",5:22
Sharky Shuffle | Sing Along with Baby Shark | Pinkfong Songs for Children,"2,456,795 views","Mar 2, 2019",1:35
[Français] Le Lion | Chansons d’animaux | Pinkfong Chansons pour enfants,"1,737,531 views","Feb 28, 2019",1:20
[Français] Danse du Tyrannosaure-Rex | Chansons de dinosaures | Pinkfong Chansons pour enfants,"2,183,156 views","Feb 27, 2019",1:47
The Play-Doh Show Presents: Pinkfong! Baby Shark Doh-Doh Dance | Official Stop Motion,"4,619,821 views","Feb 26, 2019",2:12
[Français] Chanson Voiture de Police | Chansons de voitures | Pinkfong Chansons pour enfants,"341,523 views","Feb 26, 2019",1:34
Wash My Hair | Shampoo Song | Dance Dance | Pinkfong Songs for Children,"437,670 views","Feb 25, 2019",1:36
Five Little Monkeys and more | Best Kids Dance Along | +Compilation | Pinkfong Songs for Children,"9,083,514 views","Feb 24, 2019",24:48
Shark House | Sing Along with Baby Shark | Pinkfong Songs for Children,"2,444,554 views","Feb 23, 2019",1:18
Wash My Hair | Shampoo Song | Dance Along | Pinkfong Songs for Children,"577,365 views","Feb 22, 2019",1:44
"[Deutsch] Polizeiauto-Lied | Auto-Lieder | @Pinkfong, Baby Hai! Kinderlieder","6,860,141 views","Feb 21, 2019",1:33
"[Deutsch] Tyrannosaurus Rex Tanz mit Pinkfong | Dinosaurier - Lied @Pinkfong, Baby Hai! Kinderlieder","1,277,472 views","Feb 20, 2019",1:47
"[Deutsch] Der Löwe | Tier - Lieder | Pinkfong Lieder für Kinder @Pinkfong, Baby Hai! Kinderlieder","803,868 views","Feb 19, 2019",1:21
"Meet Hogi, Pinkfong's Best Friend! | Pinkfong Wonderstar | Pinkfong and Friends","1,112,621 views","Feb 18, 2019",1:52
Hurry Hurry Drive the Fire Truck | Car Songs | Dance Dance | Pinkfong Songs for Children,"307,791 views","Feb 18, 2019",1:40
Baby Shark and more | +Compilation | Dance Dance | Pinkfong Songs for Children,"12,430,542 views","Feb 17, 2019",22:58
A Healthy Meal | Healthy Eating Song | Healthy Habits | Pinkfong Songs for Children,"4,953,497 views","Feb 15, 2019",1:28
"[Português] Dança Tiranossauro Rex | Dinossauro |@Pinkfong, Bebê Tubarão! Canções para Crianças","26,403,398 views","Feb 14, 2019",1:56
I Love You! | Valentine's Day | Love Song | Pinkfong Songs for Children,"806,224 views","Feb 14, 2019",1:50
"[Português] O Leão | Canções de Animais | @Pinkfong, Bebê Tubarão! Canções para Crianças","1,396,447 views","Feb 13, 2019",1:09
Animal Families | Animal Songs | Dance Dance | Pinkfong Songs for Children,"324,429 views","Feb 12, 2019",1:42
London Bus | London Tour | Bus Song | Car Song | Pinkfong Songs for Children,"267,914 views","Feb 11, 2019",1:21
Pinkfong The Police | Game Play | Kids App | Pinkfong Game | Pinkfong Kids App Games,"19,879,128 views","Feb 10, 2019",11:49
"[Português] Bebê Tubarão | Canções de Animais | @Pinkfong, Bebê Tubarão! Canções para Crianças","17,765,606 views","Feb 9, 2019",1:53
"[Português]Canção carro de polícia | Canções de carro|@Pinkfong, Bebê Tubarão! Canções para Crianças","6,091,309 views","Feb 8, 2019",1:43
"[Português] Natal Tubarão | Canções de Natal | @Pinkfong, Bebê Tubarão! Canções para Crianças","19,122,750 views","Feb 7, 2019",1:52
Good Morning Song | Wake Up Song | Healthy Habits | Pinkfong Songs for Children,"31,594,706 views","Feb 6, 2019",1:22
Choo Choo Train | Dance Dance | Car Song | Pinkfong Songs for Children,"1,640,500 views","Feb 5, 2019",1:27
Foods and more | Word Songs | Learn Words | +Compilation | Pinkfong Songs for Children,"3,209,305 views","Feb 3, 2019",34:14
"Mother's Day, Father's Day | Sing Along with Baby Shark | Pinkfong Songs for Children","1,842,078 views","Feb 2, 2019",1:29
I've Got the Rhythm | Dance Along | Pinkfong Songs for Children,"3,196,023 views","Feb 1, 2019",1:44
Brush Your Teeth | Tooth Brush Song | Healthy Habits | Pinkfong Songs for Children,"17,634,747 views","Jan 31, 2019",1:44
Pinkfong Classics: Classical Music in Baby Shark Songs | Pinkfong Songs for Children,"1,328,482 views","Jan 30, 2019",1:09
Move Like the Dinosaurs | Dance Dance | Dance Along | Pinkfong Songs for Children,"491,685 views","Jan 29, 2019",1:21
Pinkfong Classics: Classical Dance Music Pinkfong Songs | Pinkfong Songs for Children,"136,519 views","Jan 28, 2019",8:38
Bored Baby Shark Went Out to Play | Sing Along with Baby Shark | Pinkfong Songs for Children,"1,788,271 views","Jan 26, 2019",1:09
Bath Time Song | Scrub-dub-a-dub | Healthy Habits | Pinkfong Songs for Children,"975,099 views","Jan 24, 2019",1:09
Wash Your Hands | Dance Dance | Dance Along | Pinkfong Songs for Children,"353,873 views","Jan 22, 2019",1:35
Munchy Crunchy Apple | Apple Song | Fruit Songs | Pinkfong Songs for Children,"405,763 views","Jan 21, 2019",1:45
Hot Clam Buns | Baby Shark Clay | Pinkfong Clay | Pinkfong Songs for Children,"907,784 views","Jan 19, 2019",1:31
The Shark Dance and more | Sing Along with Baby Shark | +Compilation | Pinkfong Songs for Children,"20,966,912 views","Jan 18, 2019",12:58
Dance with Shapes | Shape Song | Dance Along | Pinkfong Songs for Children,"2,223,351 views","Jan 18, 2019",1:49
Time to Brush-Toothbrush Song | Healthy Habits | Pinkfong Songs for Children,"721,246 views","Jan 17, 2019",1:28
Pinkfong Classics: Finding Classical Music in Pinkfong Songs | Pinkfong Songs for Children,"192,798 views","Jan 16, 2019",6:37
Cheetah | Animal Song | Dance Dance | Dance Along | Pinkfong Songs for Children,"256,692 views","Jan 15, 2019",1:24
Bath Time song and 9+ songs| Healthy Habits Songs | + Compilation | Pinkfong Songs for Children,"123,090,781 views","Jan 13, 2019",11:59
Dig It Up Excavator | Dance Along | Animal Song | Pinkfong Songs for Children,"1,218,411 views","Jan 11, 2019",1:23
Shapes | Word Songs | Learn Shapes | Pinkfong Songs for Children,"158,781 views","Jan 10, 2019",1:35
Pinkfong Classics: Saint Saens “The Carnival of the Animals” | Pinkfong Songs for Children,"196,243 views","Jan 9, 2019",6:52
Jungle Boogie | Dance Dance | Dance Along | Pinkfong Songs for Children,"5,044,045 views","Jan 8, 2019",1:09
Did You Ever See My Tail? and more | Year of the Pig | +Compilation | Pinkfong Songs for Children,"4,685,934 views","Jan 6, 2019",15:44
Baby Shark 1 to 5 | Sing Along with Baby Shark | Pinkfong Songs for Children,"1,558,416 views","Jan 5, 2019",1:33
Paw Paw Polar Bear | Dance Along | Animal Song | Pinkfong Songs for Children,"3,498,649 views","Jan 4, 2019",1:37
"Hush, Little Baby | Bedtime Lullaby | Pinkfong Lullabies for Children","211,694 views","Jan 3, 2019",1:25
Animal Rhythms | Dance Dance | Nursery Rhyme | Pinkfong Songs for Children,"675,915 views","Jan 1, 2019",1:41
Pinkfong News 2018 | Show for Kids | Baby Shark | Pinkfong Songs for Children,"1,155,444 views","Dec 30, 2018",8:41
Opposites In the Sea | Sing Along with Baby Shark | Pinkfong Songs for Children,"1,337,234 views","Dec 29, 2018",1:20
Baby Shark and more | Best Songs of 2018 | +Compilation | Pinkfong Songs for Children,"125,996,597 views","Dec 28, 2018",1:28:18
Join Pinkfong's Holiday Event | Winners From This Week | Pinkfong Toy Giveaway,"181,518 views","Dec 27, 2018",0:36
Pirates Adventure | Adventure Songs | Pinkfong Songs for Children,"308,643 views","Dec 26, 2018",1:21
Baby Shark vs Gingerbread Man and more | Christmas | +compilation | Pinkfong Songs for Children,"5,321,552 views","Dec 25, 2018",39:37
Christmas Sharks and more | Dance Dance | +Compilation | Pinkfong Songs for Children,"340,055 views","Dec 24, 2018",15:55
Christmas Pop-up Card | Christmas Carols | Christmas DIY | Pinkfong Songs for Children,"173,823 views","Dec 23, 2018",4:12
How to make Santa's Reindeer | Christmas Carols | Craft for Kids | Pinkfong Songs for Children,"129,426 views","Dec 23, 2018",4:21
Santa Origami | Christmas Carols | Craft for Kids | Pinkfong Songs for Children,"119,524 views","Dec 23, 2018",4:36
Happy Happy Shark Christmas | Christmas Carols | Baby Shark | Pinkfong Songs for Children,"1,654,622 views","Dec 22, 2018",2:47
A Shark Christmas | Christmas Carols | Baby Shark | Pinkfong Songs for Children,"786,922 views","Dec 22, 2018",2:12
"Baby Shark, Baby Shark? Yes Pinkfong! | Christmas Carol | Pinkfong Songs for Children","914,496 views","Dec 21, 2018",2:52
Have You Ever Seen Santa's Beard? | Christmas Carols | Santa Claus | Pinkfong Songs for Kids,"11,500,872 views","Dec 21, 2018",1:49
Santa's Reindeer | Christmas Carols | Craft for Kids | Pinkfong Songs for Children,"158,068 views","Dec 20, 2018",1:09
Santa Comes Down Chimneys | Christmas Song | Carol for Kids | Pinkfong Songs for Children,"1,305,112 views","Dec 20, 2018",1:46
The Santa Song | Christmas Carols | Origami | Pinkfong Songs for Children,"564,450 views","Dec 19, 2018",1:41
Christmas ABC | Christmas Song | Carol for Kids | Pinkfong Songs for Children,"736,454 views","Dec 19, 2018",2:28
Baby Shark's Christmas | Christmas Carols | Clay Animation | Pinkfong Songs for Children,"680,251 views","Dec 19, 2018",1:45
Skidamarink | Love Song | Dance Dance | Pinkfong Songs for Children,"520,111 views","Dec 18, 2018",1:50
We Wish You a Merry Christmas | Christmas Carol | Dance Dance | Pinkfong Songs for Children,"459,466 views","Dec 17, 2018",2:13
Hide and Seek with Shark Family | Baby Shark Toy Show | Pinkfong Songs for Children,"94,182,182 views","Dec 16, 2018",6:13
The Shark Family's Dinner Party | Baby Shark Toy Show | Pinkfong Songs for Children,"467,724 views","Dec 16, 2018",1:09
Baby Shark vs Gingerbread Man | Christmas Carol | Pinkfong Songs for Children,"2,072,231 views","Dec 15, 2018",2:07
We Wish You a T-Rexmas | Christmas Carol | Dinosaur Song | Pinkfong Songs for Children,"291,092 views","Dec 14, 2018",1:35
Adventure of Pirates | Dance Along | Pinkfong Songs for Children,"183,003 views","Dec 14, 2018",1:27
"Pinkfong Around the World! | Las Vegas, USA | Pinkfong Songs for Children","143,123 views","Dec 13, 2018",2:30
Christmas Everyday | Christmas Story | Pinkfong Stories for Children,"99,994 views","Dec 12, 2018",4:34
The Elves and the Shoemaker | Christmas Story | Pinkfong Stories for Children,"90,267 views","Dec 12, 2018",5:03
The Mitten | Christmas Story | Pinkfong Stories for Children,"98,363 views","Dec 11, 2018",4:17
The Gift of Christmas | Christmas Story | Pinkfong Stories for Children,"81,368 views","Dec 11, 2018",4:35
Santa's Reindeer | Christmas Carol | Dance Dance | Pinkfong Songs for Children,"620,644 views","Dec 10, 2018",1:44
Rock Paper Scissors | Dance Along | Pinkfong Songs for Children,"191,421 views","Dec 7, 2018",1:43
Brush Your Teeth | Dance Along | Pinkfong Songs for Children,"1,735,677 views","Dec 7, 2018",1:52
Rapunzel | Princess Songs | Pinkfong Songs for Children,"311,617 views","Dec 6, 2018",1:22
The Little Mermaid | Princess Songs | Pinkfong Songs for Children,"341,646 views","Dec 6, 2018",1:59
The Nutcracker | Christmas Story | Pinkfong Stories for Children,"124,669 views","Dec 5, 2018",4:52
The Night Before Christmas | Christmas Story | Pinkfong Stories for Children,"708,154 views","Dec 5, 2018",4:21
Jingle Bells | Christmas Carol | Dance Dance | Pinkfong Songs for Children,"438,333 views","Dec 3, 2018",2:10
Santa's Reindeer | Christmas Stories | +Compilation | Pinkfong Stories for Children,"4,425,078 views","Dec 2, 2018",34:40
Fruit-Veggie Fun Shapes | Fruit Song | Pinkfong Songs for Children,"243,651 views","Dec 2, 2018",1:50
Takoyaki Song | Kitty Song | Meow Meow Meow | Pinkfong Songs for Children,"618,654 views","Dec 1, 2018",1:33
Jungle Adventure | Dance Along | Pinkfong Songs for Children,"508,791 views","Nov 30, 2018",2:02
Round and round | Space Song | Pinkfong Songs for Children,"283,090 views","Nov 29, 2018",1:28
Night Animals | Animal Songs | Pinkfong Songs for Children,"6,865,440 views","Nov 29, 2018",1:56
Do a Doodle - Learn Colors | English Word Song | Word Power | Pinkfong Songs for Children,"344,773 views","Nov 28, 2018",2:02
Numbers | Word Power | Learn English | Pinkfong Songs for Children,"831,995 views","Nov 28, 2018",1:48
Christmas Sharks | Christmas Carol | Dance Dance | Pinkfong Songs for Children,"1,488,744 views","Nov 27, 2018",1:44
Christmas Sharks and more | Christmas Songs & Stories | +Compilation | Pinkfong Songs for Children,"6,825,541 views","Nov 25, 2018",57:53
Baby Shark's Birthday | Baby Shark | Birthday Party | Pinkfong Songs for Children,"1,826,577 views","Premiered Nov 25, 2018",7:55
Kitty Family | Animal Song | Meow Meow Meow | Pinkfong Songs for Children,"5,138,587 views","Nov 24, 2018",2:19
Hurry Hurry Fire Truck | Car Song | Dance Along | Pinkfong Songs for Children,"442,172 views","Nov 23, 2018",1:47
Seven Days | English Word Song | Word Power | Pinkfong Songs for Children,"1,629,713 views","Nov 22, 2018",1:28
Nature | Word Power | Learn English | Pinkfong Songs for Children,"326,439 views","Nov 21, 2018",1:30
Helicopter | Dance Dance | Nursery Rhyme | Pinkfong Songs for Children,"7,667,828 views","Nov 20, 2018",1:37
Fruit-Veggie ABC | Fruit Song | Pinkfong Songs for Children,"6,029,535 views","Nov 18, 2018",2:13
Introducing HOGI - Pinkfong's New Friend! | Pinkfong Songs for Children,"40,678,101 views","Nov 17, 2018",1:05
Baby Shark Went On a Trip | Sing Along with Baby Shark | Pinkfong Songs for Children,"1,669,201 views","Nov 17, 2018",1:54
Baby Shark Dance and more | Best Dance Along | +Compilation | Pinkfong Songs for Children,"65,536,016 views","Nov 16, 2018",38:36
Let's Sing Together | Dance Dance | Nursery Rhyme | Pinkfong Songs for Children,"741,654 views","Nov 13, 2018",1:33
Fruit Juice - Shake Shake Shake it! | Fruit Song | Pinkfong Songs for Children,"870,925 views","Nov 11, 2018",1:38
"Hey, Mommy Shark! | Sing Along with Baby Shark | Pinkfong Songs for Children","4,729,440 views","Nov 10, 2018",1:09
"Best Hunter, T-Rex | Dinosaur Song | Dance Along | Pinkfong Songs for Children","546,120 views","Nov 9, 2018",1:09
Animal Sounds | Word Power | Learn English | Pinkfong Songs for Children,"367,849 views","Nov 7, 2018",1:14
The Penguin Dance | Dance Dance | Nursery Rhyme | Pinkfong Songs for Children,"898,462 views","Nov 6, 2018",1:33
Grape-Rolling Rolling Grapes | Fruit Song | Pinkfong Songs for Children,"297,897 views","Nov 4, 2018",1:30
