Video Title,Number of Viewers,Video posting date,Video Length
Who Took The Candy? | Halloween Songs + More Kids Songs | Super Simple Songs,"23,011,611 views","Oct 5, 2016",54:57
Why Do Leaves Change Color? | Original Kids Song from Treetop Family,"736,563 views","Oct 1, 2016",2:50
The Skeleton Dance | Halloween Song for Kids | Super Simple Songs,"15,628,811 views","Sep 22, 2016",2:00
Five Little Ducks | Kids Songs | Super Simple Songs,"638,531,768 views","Sep 15, 2016",2:53
Do You Like Lasagna Milkshakes | + More Kids Songs | Super Simple Songs,"37,814,045 views","Sep 10, 2016",1:00:22
Super Simple Mural Magic!,"215,233 views","Sep 9, 2016",3:37
10 YEARS ON YOUTUBE!,"557,355 views","Sep 8, 2016",13:46
A Surprise For You | Treetop Family Ep.8 | Cartoon for kids,"397,110 views","Aug 25, 2016",4:48
A Surprise For You | Thank You Song | Kids Song from Super Simple Songs,"594,959 views","Sep 3, 2016",2:14
👋 Hello Hello 👋 | + More Kids Songs | Super Simple Songs,"28,155,707 views","Aug 18, 2016",1:10:43
"Jump Rope, Jump Rope | Kids Song from Super Simple Songs","1,703,067 views","Aug 11, 2016",2:21
🐓 Good Morning Mr. Rooster + More | Kids Songs | Super Simple Songs,"14,021,211 views","Aug 7, 2016",1:05:43
Jump Rope | Treetop Family Ep.7 | Cartoon for kids,"1,693,215 views","Aug 5, 2016",4:25
First Day of School with Milo: Have the Best First Day of School EVER!,"148,856 views","Aug 4, 2016",1:00
First Day of School with Milo: Reading!,"110,529 views","Aug 4, 2016",1:14
First Day of School with Milo: All About Making Things!,"108,427 views","Aug 4, 2016",1:00
First Day of School with Milo: Dancing & Singing!,"106,462 views","Aug 4, 2016",0:52
First Day of School with Milo: Learning Your ABCs & 123s!,"155,595 views","Aug 4, 2016",0:56
First Day of School (with Milo!),"259,820 views","Aug 4, 2016",1:31
The Alphabet Chant + More | ABC Songs | Super Simple Songs,"36,070,158 views","Jul 31, 2016",10:07
Do You Like Pickle Pudding? + More | Kids Songs | Super Simple Songs,"73,882,764 views","Jul 29, 2016",1:10:09
Rainbow Song | Kids Song from Super Simple Songs,"1,028,508 views","Jul 23, 2016",2:08
Hide & Seek Song + More | Kids Songs | Super Simple Songs,"10,535,412 views","Jul 22, 2016",55:07
After The Rain | Treetop Family Ep. 6 | Cartoon for kids,"765,719 views","Jul 16, 2016",4:45
The Alphabet Chant | featuring Noodle & Pals | Super Simple Songs,"29,343,949 views","Jul 15, 2016",2:01
Stormy Weather | Kids Song from Super Simple Songs,"397,467 views","Jul 9, 2016",2:30
Uh-Huh Song + More (Yes/No Song) | Kids Songs | Super Simple Songs,"8,043,253 views","Jul 8, 2016",50:23
Flap Your Wings Together | Kids Song from Super Simple Songs,"739,788 views","Jul 2, 2016",2:25
We Love Acorns | Kids Song from Super Simple Songs,"619,304 views","Jul 1, 2016",2:49
A Stormy Day | Treetop Family Ep.5 | Cartoon for kids,"1,481,489 views","Jun 22, 2016",4:37
Hide And Seek | featuring Noodle & Pals | Super Simple Songs,"76,850,007 views","Jun 22, 2016",3:13
💤 4 HOURS 💤 | Hush Little Baby Piano Lullaby for Bedtime | Super Simple Songs,"1,557,121 views","Jun 18, 2016",4:05:19
Hide and Seek | Kids Song from Super Simple Songs,"529,674 views","Jun 11, 2016",2:19
Cartoon - Sparrows Learn to Fly | Treetop Family Ep. 4 | Full Episode,"1,073,526 views","Jun 3, 2016",4:27
Five Little Monkeys Sing-along | Kids Songs | #readalong with Super Simple Songs,"44,041,799 views","May 30, 2016",4:27
The Eensy Weensy Spider Sing-along | Kids Songs | #readalong with Super Simple Songs,"2,935,606 views","May 29, 2016",4:22
💤 4 HOURS 💤 | Twinkle Twinkle Little Star Piano Lullaby to Help Babies Sleep | Super Simple Songs,"1,196,978 views","May 28, 2016",4:02:21
BINGO Song Sing-along | Nursery Rhyme | #readalong with Super Simple Songs,"21,464,985 views","May 27, 2016",5:48
Wheels On The Bus Sing-along | Nursery Rhyme | #readalong with Super Simple Songs,"101,994,785 views","May 26, 2016",5:11
Old McDonald Had A Farm Sing-along | Nursery Rhyme | #readalong with Super Simple Songs,"74,597,357 views","May 25, 2016",7:16
This is the Way + More | Kids Songs | Super Simple Songs,"64,179,198 views","May 18, 2016",1:05:26
Squirrel's Buried Treasure | Treetop Family Ep.3 | Cartoon for kids,"961,709 views","May 14, 2016",5:57
Walking Walking + More | Nursery Rhymes & Kids Songs | Super Simple Songs,"22,897,129 views","May 11, 2016",1:12:11
I Have A Pet | Original Nursery Rhymes + More | Super Simple Songs,"7,520,170 views","May 7, 2016",1:10:47
Mystery Box #3 | Original Nursery Rhymes + More | Super Simple Songs,"2,740,164 views","May 5, 2016",45:37
Mystery Box #3 | Original Nursery Rhyme | Super Simple Songs,"1,260,512 views","May 4, 2016",1:33
Do You Like Spaghetti Yogurt? | + More Nursery Rhymes | Super Simple Songs,"27,739,726 views","Apr 30, 2016",1:05:55
Days Of The Week Song | Kids Songs | Super Simple Songs,"14,704,999 views","Apr 26, 2016",1:25
Cartoon For Kids | Treetop Family Ep.2 | Hide and Seek,"1,277,778 views","Apr 23, 2016",5:22
Cartoon | Hello Baby Sparrows | Treetop Family Ep.1 | Cartoon for kids,"2,186,521 views","Apr 16, 2016",5:21
Treetop Family Theme Song | Super Simple Songs,"2,206,199 views","Apr 14, 2016",1:22
Do You Like Lasagna Milkshakes? | Ice Cream and Lasagna!? | Super Simple Songs,"395,642,491 views","Apr 13, 2016",2:41
"""Treetop Family"" Trailer | Animated Series from Super Simple Songs","530,531 views","Apr 9, 2016",1:15
Walking Walking | featuring Noodle & Pals | Super Simple Songs,"185,390,440 views","Apr 6, 2016",1:51
Brahms' Lullaby ♥ 2 HOURS ♥ Bedtime Music for Babies and Toddlers,"583,433 views","Apr 2, 2016",2:00:06
What Do You Hear? + More | Nursery Rhymes | Super Simple Songs,"19,418,732 views","Mar 30, 2016",55:08
Rain Rain Go Away + More | Nursery Rhymes | Super Simple Songs,"35,448,399 views","Mar 23, 2016",1:12:39
Twinkle Twinkle Little Star | Bedtime Lullaby | Piano Music | Super Simple Songs,"1,169,449 views","Mar 12, 2016",10:39
Mystery Box #2 | Kids Song | Super Simple Songs,"1,585,465 views","Mar 2, 2016",1:33
Hush Little Baby | Bedtime Lullaby | Piano Music | Super Simple Songs,"1,926,942 views","Feb 27, 2016",10:18
The Itsy Bitsy Spider + More | Kids Songs | Super Simple Songs,"67,694,854 views","Feb 24, 2016",42:42
Super Simple Songs - Animals | Complete DVD | Animal Songs for Kids,"2,849,834 views","Feb 20, 2016",30:56
Rock Scissors Paper + More | Kids Songs & Nursery Rhymes | Super Simple Songs,"16,572,492 views","Feb 17, 2016",1:05:37
Brahms' Lullaby | Bedtime Music | Super Simple Songs,"873,426 views","Feb 13, 2016",10:22
Do You Like Pickle Pudding? | Super Simple Songs,"92,095,726 views","Feb 10, 2016",2:41
Skidamarink + More | Nursery Rhymes | Super Simple Songs,"6,071,588 views","Feb 3, 2016",55:02
"See You Later, Alligator | Goodbye Song | Super Simple Songs","4,829,617 views","Jan 20, 2016",0:54
Clean Up Song + More | Kids Songs and Nursery Rhymes | Super Simple Songs,"10,812,368 views","Jan 13, 2016",1:00:24
Hello Song + More | Kids Songs and Nursery Rhymes | Super Simple Songs,"11,928,936 views","Jan 9, 2016",45:10
Let's Take A Picture + More | Kids Songs & Nursery Rhymes | Super Simple Songs,"8,804,121 views","Jan 6, 2016",1:15:18
Who Took The Cookie? + More | Kids Songs and Nursery Rhymes | Super Simple Songs,"23,274,846 views","Dec 30, 2015",1:00:09
"Goodbye, Snowman | Christmas Song for Kids | Super Simple Songs","9,338,603 views","Dec 25, 2015",1:12
S-A-N-T-A + More | Kids Songs | Super Simple Songs,"8,630,644 views","Dec 23, 2015",1:06:05
10 Little Elves + More | Kids Song Collection | Super Simple Songs,"1,730,795 views","Dec 19, 2015",50:52
"Santa, Where Are You? | Kids Christmas Song | Super Simple Songs","8,175,990 views","Dec 16, 2015",2:29
We Wish You a Merry Christmas + More | Christmas Songs for Kids | Super Simple Songs,"16,952,548 views","Dec 12, 2015",29:44
Little Snowflake + More | Nursery Rhymes & Kids Songs | Super Simple Songs,"55,484,605 views","Dec 5, 2015",1:00:22
10 Little Elves | Christmas Song For Kids | Super Simple Songs,"35,721,265 views","Dec 2, 2015",3:38
I'm A Little Snowman + More | Kids Songs Collection | Super Simple Songs,"6,747,723 views","Nov 28, 2015",55:36
Bye Bye Goodbye | Goodbye Song for Kids | Super Simple Songs,"22,700,126 views","Nov 25, 2015",2:00
Uh-huh! | Original Nursery Rhyme | Super Simple Songs,"19,601,571 views","Nov 18, 2015",1:45
Clean Up Song | Kids Song for Tidying Up | Super Simple Songs,"19,282,777 views","Nov 11, 2015",1:49
Put On Your Shoes + More | Kids Songs Collection | Super Simple Songs,"176,020,945 views","Nov 7, 2015",1:00:54
"Goodbye, My Friends | Halloween Party Song | Super Simple Songs","27,139,339 views","Oct 28, 2015",1:22
Welcome to Super Simple Songs!,"4,732,550 views","Oct 26, 2015",0:30
Five Little Pumpkins + More | Counting Songs & Nursery Rhymes | Super Simple Songs,"144,784,873 views","Oct 24, 2015",1:10:11
"Knock Knock, Trick Or Treat - Part 2 | Super Simple Songs","37,137,569 views","Oct 21, 2015",5:02
The Skeleton Dance + More | Dance Songs for Kids | Super Simple Songs,"30,164,220 views","Oct 17, 2015",22:24
Five Little Pumpkins | Pumpkin Song | Super Simple Songs,"202,299,640 views","Oct 14, 2015",3:19
"Hello, My Friends | Trick-Or-Treating Song | Super Simple Songs","29,082,038 views","Oct 7, 2015",1:23
"Knock Knock, Trick Or Treat | Halloween Songs & More | Super Simple Songs","28,898,996 views","Oct 3, 2015",50:41
Trick Or Treat | Give Me Something Good To Eat | Halloween Song,"131,896,022 views","Sep 30, 2015",1:40
The Alphabet Song + More | Kids Songs | Super Simple Songs,"14,781,572 views","Sep 23, 2015",55:14
Make A Circle | Preschool Song | Super Simple Songs,"25,008,301 views","Sep 16, 2015",1:15
Shape Songs + More | Nursery Rhymes | Super Simple Songs,"21,803,645 views","Sep 9, 2015",45:49
We All Fall Down | Walk Around The Circle Song | Super Simple Songs,"12,725,027 views","Sep 5, 2015",2:09
Head Shoulders Knees & Toes + More | Nursery Rhymes | Super Simple Songs,"23,617,242 views","Sep 2, 2015",1:00:12
The Pinocchio | Nursery Rhymes | Super Simple Songs,"51,419,841 views","Aug 29, 2015",3:24
"The Making Of ""Say Cheese"" | Behind-The-Scenes | Super Simple Songs","382,435 views","Aug 28, 2015",1:22
Say Cheese! (Let's Take A Picture) | Nursery Rhymes | Super Simple Songs,"11,694,430 views","Aug 26, 2015",1:57
Sweet Dreams + More | Nursery Rhymes & Lullabies | Super Simple Songs,"203,253,075 views","Aug 8, 2015",50:16
Do You Like Broccoli Ice Cream? + More | Nursery Rhymes | Super Simple Songs,"82,398,072 views","Aug 12, 2015",1:12:12
Hello Hello! Can You Clap Your Hands? | Original Kids Song | Super Simple Songs,"51,377,846 views","Aug 5, 2015",1:31
Who Took The Cookie? | Nursery Rhyme | Super Simple Songs,"129,581,749 views","Jul 29, 2015",2:02
Counting Bananas + More | Kids Songs & Nursery Rhymes | Super Simple Songs,"13,863,026 views","Jul 18, 2015",1:00:36
The Bath Song | Original Kids Song | Super Simple Songs,"47,098,061 views","Jul 25, 2015",2:16
The Pinocchio + More | Kids Songs | Nursery Rhymes | Super Simple Songs,"21,187,118 views","Jul 8, 2015",56:08
My Teddy Bear + More | Kids Songs & Nursery Rhymes | Super Simple Songs,"27,399,969 views","Jul 4, 2015",50:31
Rock Scissors Paper #2 | Finger Play Song | Super Simple Songs,"36,005,638 views","Jul 1, 2015",1:49
"Yes, I Can! + More | Kids Songs | Nursery Rhymes | Super Simple Songs","14,270,343 views","Jun 27, 2015",1:00:49
The Shape Song #2 | Super Simple Songs,"41,062,283 views","Jun 24, 2015",4:10
"After A While, Crocodile | Super Simple Songs","19,860,250 views","Jun 20, 2015",0:52
The Shape Song #1 | Super Simple Songs,"36,113,560 views","Jun 6, 2015",4:10
Do You Like Spaghetti Yogurt? | Super Simple Songs,"156,648,989 views","Jun 10, 2015",2:31
Let's Go To The Zoo | + More Super Simple Songs,"19,477,184 views","Jun 3, 2015",55:59
Rock Scissors Paper #1 | Finger Play Song | Super Simple Songs,"96,887,923 views","May 30, 2015",1:49
How's The Weather? | + More Super Simple Songs,"7,885,397 views","May 27, 2015",46:26
We All Fall Down | + More Super Simple Songs,"16,357,711 views","May 20, 2015",54:05
Rain Rain Go Away | Super Simple Songs | Sesame Street Nursery Rhyme Week,"187,843,192 views","May 13, 2015",2:35
The Eensy Weensy Spider | Kids Songs | Super Simple Songs,"46,222,597 views","May 11, 2015",2:23
The Bath Song + More! | Super Simple Songs,"353,601,674 views","Apr 22, 2015",55:22
Open Shut Them + More | Super Simple Songs,"23,114,129 views","Apr 15, 2015",1:00:41
Hello! | Super Simple Songs,"75,706,082 views","Apr 8, 2015",1:18
Colors Song: I See Something Blue | + More Super Simple Songs,"25,472,998 views","Apr 4, 2015",1:00:35
"One Potato, Two Potatoes | + More Kids Songs and Nursery Rymes","13,894,159 views","Apr 1, 2015",1:05:06
Walking In The Jungle | Original Nursery Rhyme | + More Super Simple Songs,"11,218,296 views","Mar 29, 2015",1:01:23
Top 10 Counting Songs | Learn To Count | Super Simple Songs,"31,531,515 views","Mar 27, 2015",20:00
"After A While, Crocodile | + More Super Simple Songs for Kids","18,556,426 views","Mar 25, 2015",1:05:14
One Little Finger + More | Nursery Rhymes | Super Simple Songs,"41,899,517 views","Mar 19, 2015",1:10:10
Mary Had A Little Lamb | + More Super Simple Nursery Rhymes,"11,025,676 views","Mar 18, 2015",1:07:09
What Do You Hear? | Animal Song | Super Simple Songs,"123,648,603 views","Mar 11, 2015",3:12
Ten In The Bed + More | Super Simple Songs,"11,212,090 views","Mar 4, 2015",45:37
Wag Your Tail | Animal Action Verb Song | Super Simple Songs,"78,892,846 views","Feb 25, 2015",2:59
Row Row Row Your Boat + More Songs For Kids,"8,033,566 views","Feb 18, 2015",30:48
"Yes, I Can! | Animal Song For Children | Super Simple Songs","187,345,734 views","Feb 11, 2015",3:36
BINGO + More Top Kids Songs and Nursery Rhymes | 30 minutes,"12,783,386 views","Feb 4, 2015",30:43
My Teddy Bear | Super Simple Songs,"112,414,677 views","Jan 28, 2015",2:18
If You're Happy | + More Favorite Children's Songs,"87,812,267 views","Jan 21, 2015",35:46
Skidamarink (Animated Version) | Super Simple Songs,"54,561,152 views","Jan 14, 2015",2:27
Old MacDonald Had A Farm | + More Kids Songs and Nursery Rhymes,"107,824,311 views","Jan 7, 2015",1:20:31
I'm A Little Snowman | Super Simple Songs,"22,359,020 views","Dec 31, 2014",1:09
Count Down From 20 to 1 | Super Simple Songs,"49,510,785 views","Dec 24, 2014",1:24
What Do You Want For Christmas? | Santa's On His Way,"21,275,085 views","Dec 20, 2014",6:28
Jingle Jingle Little Bell | Kids Song Collection | Super Simple Songs,"24,934,439 views","Dec 17, 2014",1:39:01
"Decorate The Christmas Tree (to the tune of ""Deck The Halls"") | Super Simple Songs","23,175,897 views","Dec 6, 2014",2:58
"Santa, Where Are You? | + More Christmas Songs for Kids | Super Simple Songs","15,059,465 views","Dec 3, 2014",20:00
We Wish You A Merry Christmas | Super Simple Songs,"14,815,358 views","Nov 26, 2014",2:00
Super Simple Songs - Christmas DVD Trailer,"939,695 views","Nov 21, 2014",3:47
"Hello, Reindeer | Children's Christmas Song","13,985,141 views","Nov 19, 2014",1:16
The Wheels On The Bus + More | Nursery Rhymes | Super Simple Songs,"90,832,773 views","Nov 17, 2014",0:06
Jingle Bells + More Classic Kids' Songs,"10,368,749 views","Nov 14, 2014",34:32
Put On Your Shoes | Clothing Song for Kids,"510,289,830 views","Nov 12, 2014",3:01
Twinkle Twinkle Little Star & More | Kids Songs | Super Simple Songs,"309,953,931 views","Nov 5, 2014",1:02:29
"Go Away, Spooky Goblin! | Spooky Simple Song","169,264,650 views","Oct 29, 2014",1:54
"One For You, One For Me | Halloween Song | Super Simple Songs","100,979,146 views","Oct 25, 2014",2:49
Halloween Songs for Kids! | Full DVD from Super Simple Songs,"34,610,298 views","Oct 22, 2014",28:29
Super Simple Songs - Halloween DVD Trailer,"1,608,775 views","Oct 17, 2014",2:16
Who Took The Candy? | Halloween Song | Super Simple Songs,"90,364,944 views","Oct 15, 2014",2:18
This Is The Way We Carve A Pumpkin | Super Simple Songs,"35,850,950 views","Oct 8, 2014",1:22
"Knock Knock, Trick Or Treat? | Halloween Song | Super Simple Songs","100,390,681 views","Oct 1, 2014",4:59
Five Creepy Spiders | Halloween Song | Super Simple Songs,"56,722,025 views","Sep 24, 2014",2:37
Can You Make A Happy Face? | featuring Noodle & Pals | Super Simple Songs,"55,294,657 views","Sep 17, 2014",2:00
Go Away! | Super Simple Songs,"113,490,082 views","Sep 10, 2014",1:54
I Have A Pet | Animal Song | Super Simple Songs,"158,427,366 views","Sep 3, 2014",2:24
Mary Had A Little Lamb | Animal Song | Super Simple Songs,"77,825,879 views","Aug 27, 2014",2:56
The Wheels On The Bus | Super Simple Songs,"98,886,563 views","Aug 20, 2014",2:37
Let's Go To The Zoo | Animal Song for Kids,"68,426,942 views","Aug 13, 2014",3:59
I See Something Pink | Colors Song | Super Simple Songs,"69,744,703 views","Jul 9, 2014",3:03
I See Something Blue | Colors Song for Children,"85,612,309 views","Jun 13, 2014",3:02
"One Potato, Two Potatoes | Super Simple Songs","75,253,259 views","Mar 27, 2014",1:37
The Bananas Song | Counting Bananas | Super Simple Songs,"81,340,808 views","Feb 27, 2014",1:35
One Little Finger | featuring Noodle & Pals | Super Simple Songs,"440,920,543 views","Feb 6, 2014",2:24
How's The Weather? | Super Simple Songs,"66,120,438 views","Jan 17, 2014",2:06
If You're Happy | Super Simple Songs,"522,191,574 views","Nov 22, 2013",2:03
Count And Move (HD) | Super Simple Songs,"169,516,429 views","Oct 31, 2013",1:31
Do You Like Broccoli Ice Cream? | Super Simple Songs,"629,696,082 views","Oct 9, 2013",2:42
Welcome to Super Simple Songs,"2,157,147 views","Sep 26, 2013",0:32
The Animals On The Farm | Super Simple Songs,"225,323,777 views","Sep 20, 2013",3:23
Walking In The Jungle | Super Simple Songs,"200,763,571 views","Sep 5, 2013",3:24
Sweet Dreams (Goodnight Song) | Super Simple Songs,"209,704,807 views","Jul 29, 2013",3:07
Head Shoulders Knees & Toes (Sing It),"100,722,598 views","Jun 24, 2013",1:00
Head Shoulders Knees & Toes (Learn It),"32,990,980 views","Jun 24, 2013",1:10
Jingle Bells | Super Simple Songs,"84,986,112 views","Nov 16, 2012",3:09
Open Shut Them | Super Simple Songs,"61,894,509 views","Aug 31, 2012",2:27
"Good Morning, Mr. Rooster | Super Simple Songs","43,746,388 views","May 11, 2012",0:55
The Alphabet Chant | Super Simple Songs,"72,424,290 views","Apr 17, 2012",1:59
Ten In The Bed | Super Simple Songs,"215,644,413 views","Mar 3, 2012",2:51
The Months Chant | Super Simple Songs,"19,498,250 views","Jan 2, 2012",2:18
S-A-N-T-A | Super Simple Songs,"61,605,517 views","Dec 22, 2011",2:49
BINGO | Super Simple Songs,"306,048,653 views","Sep 8, 2011",2:45
Super Simple ABCs Phonics Song: R - Z,"24,495,136 views","Sep 7, 2011",1:09
Seven Steps | Counting Song | Super Simple Songs,"82,486,337 views","Sep 6, 2011",1:58
Row Row Row Your Boat | Super Simple Songs,"111,665,917 views","Aug 12, 2011",2:01
Hickory Dickory Dock | Super Simple Songs,"321,260,638 views","May 23, 2011",3:01
Skidamarink (Puppet Version) | Super Simple Songs,"19,669,978 views","Feb 3, 2011",1:09
きらきらぼし (Kira Kira Boshi) - Twinkle Twinkle Little Star in Japanese,"50,847,576 views","Jan 6, 2011",2:40
Make A Circle - Teaching Tips,"2,010,804 views","Nov 28, 2010",2:37
The Skeleton Dance | Super Simple Songs,"42,143,971 views","Sep 14, 2010",1:58
Twinkle Twinkle Little Star,"1,646,464,754 views","Sep 5, 2010",2:33
The Pinocchio (Large Class),"1,871,622 views","Jun 6, 2010",3:18
Super Simple ABCs Phonics Song: A - I,"40,309,749 views","May 17, 2010",0:57
Open Shut Them (& Other Opposites),"2,951,825 views","Mar 29, 2010",1:09
If You're Happy - Teaching Tips,"831,606 views","Jan 4, 2010",1:50
"Goodbye, Snowman - Teaching Tips","655,562 views","Dec 11, 2009",1:05
"Hello, My Friends (Let's Go Trick-or-Treating)","989,472 views","Oct 28, 2009",1:06
The Skeleton Dance,"69,729,513 views","Sep 7, 2009",1:09
"Super Simple Phonics - ""L song"" and mini-lesson","368,261 views","Sep 25, 2008",1:41
"Super Simple ABCs - ""A"" song","553,337 views","Oct 23, 2008",1:52
Ten in the Bed (with six!),"6,472,915 views","May 29, 2008",1:48
Head Shoulders Knees and Toes - Teaching Tips,"1,276,960 views","Jan 18, 2008",2:53
"Knock Knock, Trick or Treat? - Halloween Song","2,675,480 views","Oct 28, 2007",0:06
Five Little Pumpkins - Halloween Song for Children,"1,267,514 views","Oct 28, 2007",3:02
"Rain, Rain, Go Away | Super Simple Songs","38,255,212 views","Aug 15, 2007",2:27
Who Took the Cookie? - Teaching Tips,"5,922,975 views","Jun 15, 2007",5:17
ABC Song | Super Simple Songs,"148,348,778 views","May 12, 2007",1:02
The Alphabet Song (Let's Sing!),"16,764,104 views","Apr 30, 2007",0:45
Five Little Monkeys | Super Simple Songs,"130,697,418 views","Apr 10, 2007",2:09
"Santa, Where Are You?","21,061,872 views","Nov 26, 2008",2:15
SUPER-FAST Uh-Huh!,"12,931,585 views","Apr 6, 2007",0:49
Clean Up Song,"3,428,670 views","Mar 27, 2007",1:35
Please Sit Down and Storytime Music - Teaching Tips,"1,012,568 views","Mar 5, 2007",0:50
The Eensey Weensey Spider | Super Simple Songs,"34,772,977 views","Mar 18, 2008",2:09
Skidamarink!,"10,341,558 views","Feb 13, 2007",0:52
Days of the Week from Super Simple Songs,"13,429,509 views","Feb 6, 2007",1:01
Days of the Week - Read It!,"773,266 views","Feb 6, 2007",1:01
Hello! - Teaching Tips,"3,009,347 views","Oct 19, 2007",1:32
"Walking, Walking - Teaching Tips","2,467,496 views","Jan 23, 2007",2:07
Santa Claus: Lost in Japan!,"460,550 views","Dec 19, 2006",11:15
What Do You Want For Christmas?,"3,974,738 views","Dec 18, 2006",3:32
Knock Knock Hello - Teaching Tips,"693,581 views","Nov 10, 2006",0:51
I See Something Blue,"1,244,782 views","Nov 28, 2006",3:13
Go Away! - Teaching Tips,"349,204 views","Nov 6, 2006",1:37
"Rock, Scissors, Paper - Teaching Tips","624,800 views","Oct 18, 2006",3:37
